00043ad3146f033d4bf1beb502fa6e09,loan_buck_5,0.6958050364552562
00043ad3146f033d4bf1beb502fa6e09,COUNTRY_low_pfr,0.6930072927329358
0006246bee639c7a7b11a08e34dd3cc6,loan_buck_5,0.6813295840397782
0006246bee639c7a7b11a08e34dd3cc6,COUNTRY_low_pfr,0.6782797782582327
000b264593598fa0a2be157738f76f98,loan_buck_5,0.5578521663451451
000b264593598fa0a2be157738f76f98,COUNTRY_low_pfr,0.5514642519611025
002e63c044dab9807015038e827459d3,loan_buck_5,0.7012654984284289
002e63c044dab9807015038e827459d3,COUNTRY_low_pfr,0.6985572863884334
0033b6728fe04469d80c2743846ea505,loan_buck_5,0.564007740759296
0033b6728fe04469d80c2743846ea505,COUNTRY_low_pfr,0.5578521663451451
00462c0980a3124f64857092e04ec78e,loan_buck_5,0.5968705181564482
00462c0980a3124f64857092e04ec78e,COUNTRY_low_pfr,0.5918176163163578
0077b68e5c6c4775389a1ddcca21dadd,loan_buck_5,0.5379162519564945
0077b68e5c6c4775389a1ddcca21dadd,COUNTRY_low_pfr,0.5307126268780716
00837adcbf018255e8a069691476349f,loan_buck_5,0.6111826713392994
00837adcbf018255e8a069691476349f,COUNTRY_low_pfr,0.6065451307910609
008b93a47fb863835528fed1c89384fc,loan_buck_5,0.6065451307910609
008b93a47fb863835528fed1c89384fc,COUNTRY_low_pfr,0.6017769382552554
00b5dad9ead74146cc9945043a06bff6,loan_buck_5,0.6587281083966642
00b5dad9ead74146cc9945043a06bff6,COUNTRY_low_pfr,0.6552380952369765
00b9bd6a16619dae899a8c9edef97a0a,loan_buck_5,0.5968705181564482
00b9bd6a16619dae899a8c9edef97a0a,COUNTRY_low_pfr,0.5918176163163578
00d7b3a957dfb1e98115ad8654601800,loan_buck_5,0.5918176163163578
00d7b3a957dfb1e98115ad8654601800,COUNTRY_low_pfr,0.5866092164024101
00eac33b32ea91d14cd71596fa981ac8,loan_buck_5,0.6480344701585536
00eac33b32ea91d14cd71596fa981ac8,COUNTRY_low_pfr,0.6443143282870201
00fa68e61f3d1dec4cdb17217910735b,loan_buck_5,0.5699472849699172
00fa68e61f3d1dec4cdb17217910735b,COUNTRY_low_pfr,0.564007740759296
010ed37e44e2fdc175b4c5c6c930805a,loan_buck_5,0.5448257681138466
010ed37e44e2fdc175b4c5c6c930805a,COUNTRY_low_pfr,0.5379162519564945
0118102490eba6a3e4779f15a5c8bea6,loan_buck_5,0.5699472849699172
0118102490eba6a3e4779f15a5c8bea6,COUNTRY_low_pfr,0.564007740759296
012e982ffd22870ed3043a863566970b,loan_buck_5,0.5448257681138466
012e982ffd22870ed3043a863566970b,COUNTRY_low_pfr,0.5379162519564945
012f46a7c75f94c231bdc9df5b59d62d,loan_buck_5,0.5699472849699172
012f46a7c75f94c231bdc9df5b59d62d,COUNTRY_low_pfr,0.564007740759296
0132611432738efda23df46ac63566ca,loan_buck_5,0.564007740759296
0132611432738efda23df46ac63566ca,COUNTRY_low_pfr,0.5578521663451451
014cecb6ee65cc2214b27237008b5ebc,loan_buck_5,0.5812354431079513
014cecb6ee65cc2214b27237008b5ebc,COUNTRY_low_pfr,0.5756854494524537
0153c75c503fe4d6857787a27621577b,loan_buck_5,0.5578521663451451
0153c75c503fe4d6857787a27621577b,COUNTRY_low_pfr,0.5514642519611025
015c2792dce72e4ffee5280a358356aa,loan_buck_5,0.5756854494524538
015c2792dce72e4ffee5280a358356aa,COUNTRY_low_pfr,0.5699472849699171
016175468fdd8ea628597a7842722655,loan_buck_5,0.564007740759296
016175468fdd8ea628597a7842722655,COUNTRY_low_pfr,0.5578521663451451
01639908adcc6c9f525b328e06566e27,loan_buck_5,0.6111826713392994
01639908adcc6c9f525b328e06566e27,COUNTRY_low_pfr,0.6065451307910609
016a73fcffbe11b39104b717aef2ff38,loan_buck_5,0.564007740759296
016a73fcffbe11b39104b717aef2ff38,COUNTRY_low_pfr,0.5578521663451451
019cac879340a24d9f911c64b32dcf67,loan_buck_5,0.675174009625627
019cac879340a24d9f911c64b32dcf67,COUNTRY_low_pfr,0.6720101858933311
01cc38325bc57574fd49e4d19582b53b,loan_buck_5,0.7262016268306002
01cc38325bc57574fd49e4d19582b53b,COUNTRY_low_pfr,0.7238669740715428
01ef79967fc8d23a9bb8df53bf820b3f,loan_buck_5,0.5699472849699172
01ef79967fc8d23a9bb8df53bf820b3f,COUNTRY_low_pfr,0.564007740759296
02052c0f4599c2aa6bead905338f1214,loan_buck_5,0.8925060148525922
02052c0f4599c2aa6bead905338f1214,COUNTRY_low_pfr,0.891635783416401
02251d47085ed33996c248c852dd3fa3,loan_buck_5,0.7190987815357376
02251d47085ed33996c248c852dd3fa3,COUNTRY_low_pfr,0.7166633489931201
02311a051d3b1ff29846e6c7703d5f82,loan_buck_5,0.5699472849699172
02311a051d3b1ff29846e6c7703d5f82,COUNTRY_low_pfr,0.564007740759296
025f4262e13bbd40b5b8396a89eec67c,loan_buck_5,0.5514642519611025
025f4262e13bbd40b5b8396a89eec67c,COUNTRY_low_pfr,0.5448257681138466
0267067274d98563c041cc45cac024e3,loan_buck_5,0.5756854494524538
0267067274d98563c041cc45cac024e3,COUNTRY_low_pfr,0.5699472849699171
0267ef1cac67bfba9fb862295bff191a,loan_buck_5,0.6366193831495628
0267ef1cac67bfba9fb862295bff191a,COUNTRY_low_pfr,0.6326366195938625
028076e5c6b2065d3b5a949eeff56138,loan_buck_5,0.7811536441077119
028076e5c6b2065d3b5a949eeff56138,COUNTRY_low_pfr,0.7794694546748107
02810ee8240709d91af1cf16144f0e52,loan_buck_5,0.6243784138983696
02810ee8240709d91af1cf16144f0e52,COUNTRY_low_pfr,0.6200931307956686
0289fc9e3bcd6db0d9a8dbfe050fa406,loan_buck_5,0.5153147763133804
0289fc9e3bcd6db0d9a8dbfe050fa406,COUNTRY_low_pfr,0.5070565706178874
028f1fdc4073b86441bfa015127c0181,loan_buck_5,0.5756854494524538
028f1fdc4073b86441bfa015127c0181,COUNTRY_low_pfr,0.5699472849699171
029020475b904950972a36037e0a5dc2,loan_buck_5,0.5231887374817913
029020475b904950972a36037e0a5dc2,COUNTRY_low_pfr,0.5153147763133805
02a283203bf1b2d1ddf27f6008fc7332,loan_buck_5,0.7352309483996415
02a283203bf1b2d1ddf27f6008fc7332,COUNTRY_low_pfr,0.7330183725600402
02ca9393ce8a45fc3637748abe101e4f,loan_buck_5,0.6156965292795581
02ca9393ce8a45fc3637748abe101e4f,COUNTRY_low_pfr,0.6111826713392994
02cc83e226348d96eff502f3cc4292d8,loan_buck_5,0.6621476113943288
02cc83e226348d96eff502f3cc4292d8,COUNTRY_low_pfr,0.6587281083966642
02cf7ada42723279e76cf9d154ade1c7,loan_buck_5,0.5514642519611025
02cf7ada42723279e76cf9d154ade1c7,COUNTRY_low_pfr,0.5448257681138466
02d58e4a3bd765b905c3a6490b5e8b59,loan_buck_5,0.6443143282870201
02d58e4a3bd765b905c3a6490b5e8b59,COUNTRY_low_pfr,0.6405105807622734
02d7e4f4f619d66bfbad98be7f81304c,loan_buck_5,0.6813295840397782
02d7e4f4f619d66bfbad98be7f81304c,COUNTRY_low_pfr,0.6782797782582327
02dbe63e90559b649c48baa38732acad,loan_buck_5,0.7330183725600402
02dbe63e90559b649c48baa38732acad,COUNTRY_low_pfr,0.730776490228895
02debd728f2d85a2fa2fe57a7614e1af,loan_buck_5,0.5866092164024103
02debd728f2d85a2fa2fe57a7614e1af,COUNTRY_low_pfr,0.5812354431079513
02e8f72292a9bc8ae51893a8453c201c,loan_buck_5,0.8074843691927291
02e8f72292a9bc8ae51893a8453c201c,COUNTRY_low_pfr,0.8060438529107171
02f3328f01faa542aa07199729309f7e,loan_buck_5,0.5699472849699172
02f3328f01faa542aa07199729309f7e,COUNTRY_low_pfr,0.564007740759296
02feb632746afa80df6fa5313cb03684,loan_buck_5,0.5968705181564482
02feb632746afa80df6fa5313cb03684,COUNTRY_low_pfr,0.5918176163163578
0301e7715a92e34d665101915a460fc4,loan_buck_5,0.7116847653283129
0301e7715a92e34d665101915a460fc4,COUNTRY_low_pfr,0.7091394595968397
030c7503b5cff44a0607357563bbca49,loan_buck_5,0.7330183725600402
030c7503b5cff44a0607357563bbca49,COUNTRY_low_pfr,0.730776490228895
034ed2e31d171d2c1377ec33e8937d36,loan_buck_5,0.5514642519611025
034ed2e31d171d2c1377ec33e8937d36,COUNTRY_low_pfr,0.5448257681138466
03573b32b2746e6e8ca98b9123f2249b,loan_buck_5,0.6156965292795581
03573b32b2746e6e8ca98b9123f2249b,COUNTRY_low_pfr,0.6111826713392994
036bafaf8bba14309d7af54f83065d74,loan_buck_5,0.6480344701585536
036bafaf8bba14309d7af54f83065d74,COUNTRY_low_pfr,0.6443143282870201
037349f31484a63eb683aae82bb74b0c,loan_buck_5,0.5448257681138466
037349f31484a63eb683aae82bb74b0c,COUNTRY_low_pfr,0.5379162519564945
037828de1f600d6551a8eabb9bf61f95,loan_buck_5,0.6480344701585536
037828de1f600d6551a8eabb9bf61f95,COUNTRY_low_pfr,0.6443143282870201
0397758f8990c1b41b81b43ac389ab9f,loan_buck_5,0.787727660370304
0397758f8990c1b41b81b43ac389ab9f,COUNTRY_low_pfr,0.7861079385220663
039e0be481e627ec14c03c1a9fcb8c3f,loan_buck_5,0.6443143282870201
039e0be481e627ec14c03c1a9fcb8c3f,COUNTRY_low_pfr,0.6405105807622734
03b35ee38d9816798f3144061053bff4,loan_buck_5,0.8600766810764038
03b35ee38d9816798f3144061053bff4,COUNTRY_low_pfr,0.8590221004593335
03b4f77ba31beaefe950dd7533b351ce,loan_buck_5,0.5379162519564945
03b4f77ba31beaefe950dd7533b351ce,COUNTRY_low_pfr,0.5307126268780716
03b5f76384df11479a886380ad85180c,loan_buck_5,0.564007740759296
03b5f76384df11479a886380ad85180c,COUNTRY_low_pfr,0.5578521663451451
03bd9b02ba7c3138715a5c3fd05ff6d7,loan_buck_5,0.5379162519564945
03bd9b02ba7c3138715a5c3fd05ff6d7,COUNTRY_low_pfr,0.5307126268780716
03c0d0a653129b2c9525f783ffdfa7c2,loan_buck_5,0.5918176163163578
03c0d0a653129b2c9525f783ffdfa7c2,COUNTRY_low_pfr,0.5866092164024101
03c39347101ed0db3100eaf4317cf2ea,loan_buck_5,0.5578521663451451
03c39347101ed0db3100eaf4317cf2ea,COUNTRY_low_pfr,0.5514642519611025
03c8a85abb7a551be99e60b913852162,loan_buck_5,0.5379162519564945
03c8a85abb7a551be99e60b913852162,COUNTRY_low_pfr,0.5307126268780716
03d165d67be15100d77cf9cc62cfeb31,loan_buck_5,0.5578521663451451
03d165d67be15100d77cf9cc62cfeb31,COUNTRY_low_pfr,0.5514642519611025
