,non-en,women_writer_director,NDCG,Average Fairness,name
21,0.7597723237089828,0.2517168965321528,0.0283511625230664,,history_file_baseline_OFair_movie_5_2
22,0.5570285325095473,0.179777512912197,0.0274885118756859,,history_file_baseline_OFair_movie_5_3
23,0.2572912359222592,0.0397298371076678,0.0245889025288021,,history_file_baseline_OFair_movie_5_4
24,0.2471358030697379,0.0391622680061297,0.024307479896276,,history_file_baseline_OFair_movie_5_5
0,1.2043005521636545,0.3963051251489868,0.0314225835276642,,history_file_rankedPairs_least_movie_1_1
1,1.2043005521636545,0.3963051251489868,0.0314225835276642,,history_file_rankedPairs_least_movie_1_2
2,1.2043005521636545,0.3963051251489868,0.0314225835276642,,history_file_rankedPairs_least_movie_1_3
3,1.2043005521636545,0.3963051251489868,0.0314225835276642,,history_file_rankedPairs_least_movie_1_4
4,1.2043005521636545,0.3963051251489868,0.0314225835276642,,history_file_rankedPairs_least_movie_1_5
5,1.2043005521636545,0.3963051251489868,0.0314225835276642,,history_file_rankedPairs_least_movie_1_6
6,1.2043005521636545,0.3963051251489868,0.0314225835276642,,history_file_rankedPairs_least_movie_1_7
7,1.2043005521636545,0.3963051251489868,0.0314225835276642,,history_file_rankedPairs_least_movie_1_8
8,1.2043005521636545,0.3963051251489868,0.0314225835276642,,history_file_rankedPairs_least_movie_1_9
9,1.2043005521636545,0.3963051251489868,0.0314225835276642,,history_file_rankedPairs_least_movie_1_10
10,1.2677872102357033,0.3246495260798002,0.0300585243594913,,history_file_rankedPairs_least_movie_2_1
11,1.2677872102357033,0.3246495260798002,0.0300585243594913,,history_file_rankedPairs_least_movie_2_2
12,1.2677872102357033,0.3246495260798002,0.0300585243594913,,history_file_rankedPairs_least_movie_2_3
13,1.2677872102357033,0.3246495260798002,0.0300585243594913,,history_file_rankedPairs_least_movie_2_4
14,1.2677872102357033,0.3246495260798002,0.0300585243594913,,history_file_rankedPairs_least_movie_2_5
15,1.2677872102357033,0.3246495260798002,0.0300585243594913,,history_file_rankedPairs_least_movie_2_6
16,1.2677872102357033,0.3246495260798002,0.0300585243594913,,history_file_rankedPairs_least_movie_2_7
17,1.2677872102357033,0.3246495260798002,0.0300585243594913,,history_file_rankedPairs_least_movie_2_8
18,1.2677872102357033,0.3246495260798002,0.0300585243594913,,history_file_rankedPairs_least_movie_2_9
19,1.2677872102357033,0.3246495260798002,0.0300585243594913,,history_file_rankedPairs_least_movie_2_10
20,1.2570844786066988,0.3240819569782621,0.0306641549433039,,history_file_rankedPairs_least_movie_3_1
21,1.2570844786066988,0.3240819569782621,0.0306641549433039,,history_file_rankedPairs_least_movie_3_2
22,1.2570844786066988,0.3240819569782621,0.0306641549433039,,history_file_rankedPairs_least_movie_3_3
23,1.2570844786066988,0.3240819569782621,0.0306641549433039,,history_file_rankedPairs_least_movie_3_4
24,1.2570844786066988,0.3240819569782621,0.0306641549433039,,history_file_rankedPairs_least_movie_3_5
25,1.2570844786066988,0.3240819569782621,0.0306641549433039,,history_file_rankedPairs_least_movie_3_6
26,1.2570844786066988,0.3240819569782621,0.0306641549433039,,history_file_rankedPairs_least_movie_3_7
27,1.2570844786066988,0.3240819569782621,0.0306641549433039,,history_file_rankedPairs_least_movie_3_8
28,1.2570844786066988,0.3240819569782621,0.0306641549433039,,history_file_rankedPairs_least_movie_3_9
29,1.2570844786066988,0.3240819569782621,0.0306641549433039,,history_file_rankedPairs_least_movie_3_10
30,1.230266838559023,0.3106021908167319,0.0316126356129753,,history_file_rankedPairs_least_movie_4_1
31,1.230266838559023,0.3106021908167319,0.0316126356129753,,history_file_rankedPairs_least_movie_4_2
32,1.230266838559023,0.3106021908167319,0.0316126356129753,,history_file_rankedPairs_least_movie_4_3
33,1.230266838559023,0.3106021908167319,0.0316126356129753,,history_file_rankedPairs_least_movie_4_4
34,1.230266838559023,0.3106021908167319,0.0316126356129753,,history_file_rankedPairs_least_movie_4_5
35,1.230266838559023,0.3106021908167319,0.0316126356129753,,history_file_rankedPairs_least_movie_4_6
36,1.230266838559023,0.3106021908167319,0.0316126356129753,,history_file_rankedPairs_least_movie_4_7
37,1.230266838559023,0.3106021908167319,0.0316126356129753,,history_file_rankedPairs_least_movie_4_8
38,1.230266838559023,0.3106021908167319,0.0316126356129753,,history_file_rankedPairs_least_movie_4_9
39,1.230266838559023,0.3106021908167319,0.0316126356129753,,history_file_rankedPairs_least_movie_4_10
40,1.2301452166086937,0.3352914467336398,0.0325147264672153,,history_file_rankedPairs_least_movie_5_1
41,1.2301452166086937,0.3352914467336398,0.0325147264672153,,history_file_rankedPairs_least_movie_5_2
42,1.2301452166086937,0.3352914467336398,0.0325147264672153,,history_file_rankedPairs_least_movie_5_3
43,1.2301452166086937,0.3352914467336398,0.0325147264672153,,history_file_rankedPairs_least_movie_5_4
44,1.2301452166086937,0.3352914467336398,0.0325147264672153,,history_file_rankedPairs_least_movie_5_5
45,1.2301452166086937,0.3352914467336398,0.0325147264672153,,history_file_rankedPairs_least_movie_5_6
46,1.2301452166086937,0.3352914467336398,0.0325147264672153,,history_file_rankedPairs_least_movie_5_7
47,1.2301452166086937,0.3352914467336398,0.0325147264672153,,history_file_rankedPairs_least_movie_5_8
48,1.2301452166086937,0.3352914467336398,0.0325147264672153,,history_file_rankedPairs_least_movie_5_9
49,1.2301452166086937,0.3352914467336398,0.0325147264672153,,history_file_rankedPairs_least_movie_5_10
50,1.2439493079711024,0.3591293489982405,0.0298294502288769,,history_file_rankedPairs_product_movie_1_1
51,1.2439493079711024,0.3591293489982405,0.0298294502288769,,history_file_rankedPairs_product_movie_1_2
52,1.2439493079711024,0.3591293489982405,0.0298294502288769,,history_file_rankedPairs_product_movie_1_3
53,1.2439493079711024,0.3591293489982405,0.0298294502288769,,history_file_rankedPairs_product_movie_1_4
54,1.2439493079711024,0.3591293489982405,0.0298294502288769,,history_file_rankedPairs_product_movie_1_5
55,1.2439493079711024,0.3591293489982405,0.0298294502288769,,history_file_rankedPairs_product_movie_1_6
56,1.2439493079711024,0.3591293489982405,0.0298294502288769,,history_file_rankedPairs_product_movie_1_7
57,1.2439493079711024,0.3591293489982405,0.0298294502288769,,history_file_rankedPairs_product_movie_1_8
58,1.2439493079711024,0.3591293489982405,0.0298294502288769,,history_file_rankedPairs_product_movie_1_9
59,1.2439493079711024,0.3591293489982405,0.0298294502288769,,history_file_rankedPairs_product_movie_1_10
60,1.1981586436720095,0.3472103978659402,0.0324017547609485,,history_file_rankedPairs_product_movie_2_1
61,1.1981586436720095,0.3472103978659402,0.0324017547609485,,history_file_rankedPairs_product_movie_2_2
62,1.1981586436720095,0.3472103978659402,0.0324017547609485,,history_file_rankedPairs_product_movie_2_3
63,1.1981586436720095,0.3472103978659402,0.0324017547609485,,history_file_rankedPairs_product_movie_2_4
64,1.1981586436720095,0.3472103978659402,0.0324017547609485,,history_file_rankedPairs_product_movie_2_5
65,1.1981586436720095,0.3472103978659402,0.0324017547609485,,history_file_rankedPairs_product_movie_2_6
66,1.1981586436720095,0.3472103978659402,0.0324017547609485,,history_file_rankedPairs_product_movie_2_7
67,1.1981586436720095,0.3472103978659402,0.0324017547609485,,history_file_rankedPairs_product_movie_2_8
68,1.1981586436720095,0.3472103978659402,0.0324017547609485,,history_file_rankedPairs_product_movie_2_9
69,1.1981586436720095,0.3472103978659402,0.0324017547609485,,history_file_rankedPairs_product_movie_2_10
70,1.182408601104327,0.3394063227197911,0.033657737547737,,history_file_rankedPairs_product_movie_3_1
71,1.182408601104327,0.3394063227197911,0.033657737547737,,history_file_rankedPairs_product_movie_3_2
72,1.182408601104327,0.3394063227197911,0.033657737547737,,history_file_rankedPairs_product_movie_3_3
73,1.182408601104327,0.3394063227197911,0.033657737547737,,history_file_rankedPairs_product_movie_3_4
74,1.182408601104327,0.3394063227197911,0.033657737547737,,history_file_rankedPairs_product_movie_3_5
75,1.182408601104327,0.3394063227197911,0.033657737547737,,history_file_rankedPairs_product_movie_3_6
76,1.182408601104327,0.3394063227197911,0.033657737547737,,history_file_rankedPairs_product_movie_3_7
77,1.182408601104327,0.3394063227197911,0.033657737547737,,history_file_rankedPairs_product_movie_3_8
78,1.182408601104327,0.3394063227197911,0.033657737547737,,history_file_rankedPairs_product_movie_3_9
79,1.182408601104327,0.3394063227197911,0.033657737547737,,history_file_rankedPairs_product_movie_3_10
80,1.063705577582642,0.3162778818321131,0.0341665277834317,,history_file_rankedPairs_product_movie_4_1
81,1.063705577582642,0.3162778818321131,0.0341665277834317,,history_file_rankedPairs_product_movie_4_2
82,1.063705577582642,0.3162778818321131,0.0341665277834317,,history_file_rankedPairs_product_movie_4_3
83,1.063705577582642,0.3162778818321131,0.0341665277834317,,history_file_rankedPairs_product_movie_4_4
84,1.063705577582642,0.3162778818321131,0.0341665277834317,,history_file_rankedPairs_product_movie_4_5
85,1.063705577582642,0.3162778818321131,0.0341665277834317,,history_file_rankedPairs_product_movie_4_6
86,1.063705577582642,0.3162778818321131,0.0341665277834317,,history_file_rankedPairs_product_movie_4_7
87,1.063705577582642,0.3162778818321131,0.0341665277834317,,history_file_rankedPairs_product_movie_4_8
88,1.063705577582642,0.3162778818321131,0.0341665277834317,,history_file_rankedPairs_product_movie_4_9
89,1.063705577582642,0.3162778818321131,0.0341665277834317,,history_file_rankedPairs_product_movie_4_10
90,1.0806718396536206,0.3455076905613258,0.0350460440451141,,history_file_rankedPairs_product_movie_5_1
91,1.0806718396536206,0.3455076905613258,0.0350460440451141,,history_file_rankedPairs_product_movie_5_2
92,1.0806718396536206,0.3455076905613258,0.0350460440451141,,history_file_rankedPairs_product_movie_5_3
93,1.0806718396536206,0.3455076905613258,0.0350460440451141,,history_file_rankedPairs_product_movie_5_4
94,1.0806718396536206,0.3455076905613258,0.0350460440451141,,history_file_rankedPairs_product_movie_5_5
95,1.0806718396536206,0.3455076905613258,0.0350460440451141,,history_file_rankedPairs_product_movie_5_6
96,1.0806718396536206,0.3455076905613258,0.0350460440451141,,history_file_rankedPairs_product_movie_5_7
97,1.0806718396536206,0.3455076905613258,0.0350460440451141,,history_file_rankedPairs_product_movie_5_8
98,1.0806718396536206,0.3455076905613258,0.0350460440451141,,history_file_rankedPairs_product_movie_5_9
99,1.0806718396536206,0.3455076905613258,0.0350460440451141,,history_file_rankedPairs_product_movie_5_10
100,1.1852667169370728,0.3947443101197571,0.0315930250663879,,history_file_rankedPairs_weighted_movie_1_1
101,1.1465301257570966,0.3992848629320619,0.0325079765321307,,history_file_rankedPairs_weighted_movie_1_2
102,1.0904015956799882,0.4032578466428287,0.0324256675276318,,history_file_rankedPairs_weighted_movie_1_3
103,1.0235703339738755,0.4058119075997503,0.0327572235057675,,history_file_rankedPairs_weighted_movie_1_4
104,0.9756512855440148,0.4060956921505193,0.0324063097260851,,history_file_rankedPairs_weighted_movie_1_5
105,0.9384349687431588,0.3948862023951416,0.0324806286591462,,history_file_rankedPairs_weighted_movie_1_6
106,0.8309211646517963,0.3208184346444179,0.0328604491184354,,history_file_rankedPairs_weighted_movie_1_7
107,0.7484614823283305,0.2666155854475282,0.0331837934496269,,history_file_rankedPairs_weighted_movie_1_8
108,0.686069421809248,0.224899256484477,0.0331053945661248,,history_file_rankedPairs_weighted_movie_1_9
109,0.6573666415314635,0.2037573074521823,0.0331809943886268,,history_file_rankedPairs_weighted_movie_1_10
110,1.2572061005570283,0.3242238492536466,0.0302004249575641,,history_file_rankedPairs_weighted_movie_2_1
111,1.2420641677409938,0.3296157557182587,0.0302154871681161,,history_file_rankedPairs_weighted_movie_2_2
112,1.2235776312908953,0.3357171235597934,0.030059459647024,,history_file_rankedPairs_weighted_movie_2_3
113,1.188185643744983,0.3428117373290198,0.0304021577566063,,history_file_rankedPairs_weighted_movie_2_4
114,1.171645058500158,0.3433793064305579,0.0302685955729007,,history_file_rankedPairs_weighted_movie_2_5
115,1.1481112111113814,0.3433793064305579,0.0307068839823487,,history_file_rankedPairs_weighted_movie_2_6
116,1.0848069859648268,0.3264941256597991,0.0309400135979969,,history_file_rankedPairs_weighted_movie_2_7
117,1.0115905718664104,0.3064873148305806,0.0317780363898461,,history_file_rankedPairs_weighted_movie_2_8
118,0.9137457128262508,0.2744196605936773,0.0321840998897101,,history_file_rankedPairs_weighted_movie_2_9
119,0.7538128481428327,0.2141154435552528,0.0334865467174038,,history_file_rankedPairs_weighted_movie_2_10
120,1.2496655396365934,0.3212441114705715,0.0309802539978255,,history_file_rankedPairs_weighted_movie_3_1
121,1.2246114178686969,0.3279130484136444,0.0310937129643536,,history_file_rankedPairs_weighted_movie_3_2
122,1.1995572961008003,0.3314603552982575,0.0310334773862285,,history_file_rankedPairs_weighted_movie_3_3
123,1.1601517841940112,0.3381292922413303,0.0310530750666923,,history_file_rankedPairs_weighted_movie_3_4
124,1.1347936075502905,0.338838753618253,0.0312225831985799,,history_file_rankedPairs_weighted_movie_3_5
125,1.110286784558877,0.339122538169022,0.0316528063473297,,history_file_rankedPairs_weighted_movie_3_6
126,1.0313541387949696,0.3162778818321131,0.0320617584501918,,history_file_rankedPairs_weighted_movie_3_7
127,0.954245822286006,0.29612917872751,0.0326711944724302,,history_file_rankedPairs_weighted_movie_3_8
128,0.8531779815621122,0.263068278562915,0.0329829320341361,,history_file_rankedPairs_weighted_movie_3_9
129,0.6788329157646371,0.1949599863783415,0.0337619131245645,,history_file_rankedPairs_weighted_movie_3_10
130,1.2028410887596992,0.3096089448890403,0.0330232333110005,,history_file_rankedPairs_weighted_movie_4_1
131,1.1528544671742356,0.3134400363244224,0.0324353835306845,,history_file_rankedPairs_weighted_movie_4_2
132,1.0863880713191116,0.315994097281344,0.0329685403953247,,history_file_rankedPairs_weighted_movie_4_3
133,1.0186446449855269,0.3178386968613428,0.0331515907386909,,history_file_rankedPairs_weighted_movie_4_4
134,0.973522901413247,0.3179805891367274,0.033310822526787,,history_file_rankedPairs_weighted_movie_4_5
135,0.9352119870594244,0.3130143594982689,0.0332549131734759,,history_file_rankedPairs_weighted_movie_4_6
136,0.8384009145970664,0.2738520914921392,0.0331003132814111,,history_file_rankedPairs_weighted_movie_4_7
137,0.7389141592274573,0.2292979170213973,0.0334985529744147,,history_file_rankedPairs_weighted_movie_4_8
138,0.6479409403809199,0.1837504966229638,0.0339013612093813,,history_file_rankedPairs_weighted_movie_4_9
139,0.5995962151249057,0.1563652874737499,0.0341453213582803,,history_file_rankedPairs_weighted_movie_4_10
140,1.2039356863126656,0.3335887394290255,0.0341055218987851,,history_file_rankedPairs_weighted_movie_5_1
141,1.1640436866045585,0.3399738918213292,0.0341185129826311,,history_file_rankedPairs_weighted_movie_5_2
142,1.110043540658218,0.3447982291844032,0.0346683089677679,,history_file_rankedPairs_weighted_movie_5_3
143,1.0464960716110043,0.346359044213633,0.0347461738765525,,history_file_rankedPairs_weighted_movie_5_4
144,1.002043248765537,0.3472103978659402,0.0345681136761786,,history_file_rankedPairs_weighted_movie_5_5
145,0.9601444868769916,0.3428117373290198,0.0343576087962745,,history_file_rankedPairs_weighted_movie_5_6
146,0.8520225730339811,0.2998183778875078,0.034382837697944,,history_file_rankedPairs_weighted_movie_5_7
147,0.7536912261925032,0.2555479879675351,0.0346625077264547,,history_file_rankedPairs_weighted_movie_5_8
148,0.6475152635547663,0.1987910778137238,0.0347321524001011,,history_file_rankedPairs_weighted_movie_5_9
149,0.5922380871299652,0.1685680231568193,0.0347010848851259,,history_file_rankedPairs_weighted_movie_5_10
0,1.260064216389774,0.3594131335490096,0.02977049473609269,0.8097386749693918,history_file_borda_least_movie_1_1
1,1.2584223200603244,0.3554401498382428,0.030492492477043345,0.8069312349492836,history_file_borda_least_movie_1_2
2,1.2262533141981464,0.3476360746920938,0.030724995119839105,0.7869446944451202,history_file_borda_least_movie_1_3
3,1.0950232297925129,0.3050683920767353,0.031610276015342866,0.7000458109346241,history_file_borda_least_movie_1_4
4,0.9839823891415922,0.2721493841875249,0.03189638000237448,0.6280658866645585,history_file_borda_least_movie_1_5
5,0.9087592128627373,0.2511493274306147,0.0320817214005192,0.579954270146676,history_file_borda_least_movie_1_6
6,0.8567050181216705,0.23298711618139512,0.032116351757056384,0.5448460671515328,history_file_borda_least_movie_1_7
7,0.8137116586801586,0.21695328906294342,0.032251512859423695,0.515332473871551,history_file_borda_least_movie_1_8
8,0.7809953540414973,0.20489244565525855,0.032350201423821945,0.49294389984837794,history_file_borda_least_movie_1_9
9,0.7542993359441511,0.19623701685680234,0.03248922615225287,0.4752681764004767,history_file_borda_least_movie_1_10
10,1.2677872102357033,0.32464952607980024,0.030058524359491384,0.7962183681577517,history_file_borda_least_movie_2_1
11,1.2669966675585609,0.32081843464441795,0.03113155565404703,0.7939075511014895,history_file_borda_least_movie_2_2
12,1.2279560215027607,0.3086156989613486,0.03187681331273862,0.7682858602320547,history_file_borda_least_movie_2_3
13,1.0831650896353773,0.2642034167659913,0.03248310352323701,0.6736842532006843,history_file_borda_least_movie_2_4
14,0.9667120721947897,0.23085873205062718,0.03262109104596947,0.5987854021227085,history_file_borda_least_movie_2_5
15,0.8903334873878036,0.21425733583063739,0.03286674929123496,0.5522954116092205,history_file_borda_least_movie_2_6
16,0.8371238841186056,0.1980816164368012,0.03277218400615154,0.5176027502777034,history_file_borda_least_movie_2_7
17,0.7964413417333559,0.18843294171065328,0.03294589394025223,0.4924371417220046,history_file_borda_least_movie_2_8
18,0.766643963902605,0.18006129746296612,0.03304790500395568,0.47335263068278555,history_file_borda_least_movie_2_9
19,0.7399479458052589,0.17112208411374086,0.033251830195477436,0.4555350149594999,history_file_borda_least_movie_2_10
20,1.2570844786066988,0.32408195697826214,0.030664154943303906,0.7905832177924805,history_file_borda_least_movie_3_1
21,1.2581790761596652,0.3189738350644191,0.031601602632750386,0.7885764556120421,history_file_borda_least_movie_3_2
22,1.2004086497531075,0.30407514614904363,0.032129737805330405,0.7522418979510755,history_file_borda_least_movie_3_3
23,1.0571988032400086,0.26136557125830073,0.03254116352386803,0.6592821872491547,history_file_borda_least_movie_3_4
24,0.9496241881734814,0.23298711618139512,0.03297184980787624,0.5913056521774382,history_file_borda_least_movie_3_5
25,0.877623993578361,0.21482490493217551,0.033331955557986494,0.5462244492552683,history_file_borda_least_movie_3_6
26,0.8269684512660844,0.19950053919064648,0.0335099500811355,0.5132344952283654,history_file_borda_least_movie_3_7
27,0.7861034759553404,0.1860207730291163,0.03351982231430149,0.4860621244922283,history_file_borda_least_movie_3_8
28,0.7505290554839337,0.1753788523752767,0.0336291590485796,0.4629539539296052,history_file_borda_least_movie_3_9
29,0.7256573666415315,0.1672909926783586,0.033641708967945626,0.446474179659945,history_file_borda_least_movie_3_10
30,1.230266838559023,0.31060219081673196,0.03161263561297531,0.7704345146878775,history_file_borda_least_movie_4_1
31,1.2307533263603414,0.308190022135195,0.03259527634526838,0.7694716742477682,history_file_borda_least_movie_4_2
32,1.144827418452482,0.2800953516090584,0.03341249316139322,0.7124613850307702,history_file_borda_least_movie_4_3
33,0.9848337427938993,0.23582496168908565,0.033694497150642294,0.6103293522414925,history_file_borda_least_movie_4_4
34,0.8807253533117656,0.20687893751064193,0.03370452107183227,0.5438021454112038,history_file_borda_least_movie_4_5
35,0.8013670307217046,0.1860207730291163,0.03389935593069411,0.4936939018754104,history_file_borda_least_movie_4_6
36,0.7560020432487655,0.17225722231681706,0.03352225693142185,0.4641296327827913,history_file_borda_least_movie_4_7
37,0.7139816594098902,0.16062205573528576,0.03360879403573951,0.437301857572588,history_file_borda_least_movie_4_8
38,0.6787721047894724,0.15054770418298427,0.03378640451449314,0.4146599044862283,history_file_borda_least_movie_4_9
39,0.6527450074189389,0.144020659515296,0.033882482162657344,0.39838283346711745,history_file_borda_least_movie_4_10
40,1.2301452166086935,0.33529144673363986,0.032514726467215316,0.7827183316711667,history_file_borda_least_movie_5_1
41,1.2244289849432024,0.33500766218287076,0.03370403349272488,0.7797183235630366,history_file_borda_least_movie_5_2
42,1.1437936318746806,0.31287246722288437,0.03382115171340137,0.7283330495487825,history_file_borda_least_movie_5_3
43,0.9748607428668725,0.2668993699982973,0.03454406220654848,0.6208800564325849,history_file_borda_least_movie_5_4
44,0.859259079078592,0.22972359384755095,0.035107119421214354,0.5444913364630715,history_file_borda_least_movie_5_5
45,0.7863467198559995,0.20716272206141098,0.035136516734428684,0.4967547209587052,history_file_borda_least_movie_5_6
46,0.7380019945999854,0.19056132584142121,0.03504913201125613,0.4642816602207033,history_file_borda_least_movie_5_7
47,0.7018802753520955,0.17977751291219707,0.03501177639516146,0.4408288941321463,history_file_borda_least_movie_5_8
48,0.66746126340882,0.16927748453374197,0.03510411332057229,0.41836937397128093,history_file_borda_least_movie_5_9
49,0.6430760623677361,0.15948691753220956,0.034819955818786934,0.4012814899499728,history_file_borda_least_movie_5_10
50,1.2460776921018704,0.35955502582439414,0.029721720131194177,0.8028163589631323,history_file_borda_product_movie_1_1
51,1.242854710418136,0.35742664169362626,0.03088840689862875,0.8001406760558811,history_file_borda_product_movie_1_2
52,1.1903748388509159,0.34550769056132585,0.031030472245603756,0.7679412647061209,history_file_borda_product_movie_1_3
53,1.0527596020529784,0.29854134740904703,0.032098967989375,0.6756504747310127,history_file_borda_product_movie_1_4
54,0.942874169930189,0.26817640047675806,0.03253010530681116,0.6055252852034736,history_file_borda_product_movie_1_5
55,0.871299652161222,0.24802769737215508,0.032681975902563346,0.5596636747666885,history_file_borda_product_movie_1_6
56,0.8232589817810317,0.22958170157216642,0.032422868540232214,0.5264203416765991,history_file_borda_product_movie_1_7
57,0.7817250857434749,0.2134059821783302,0.03254435313534276,0.49756553396090253,history_file_borda_product_movie_1_8
58,0.7532655493663496,0.20290595379987517,0.03264797531500847,0.4780857515831124,history_file_borda_product_movie_1_9
59,0.7263870983435089,0.1931153867983427,0.032649929084266775,0.4597512425709258,history_file_borda_product_movie_1_10
60,1.2527060883948336,0.3247914183551847,0.030033995299275,0.7887487533750092,history_file_borda_product_movie_2_1
61,1.2477803994064847,0.32096032691980253,0.03109069131052499,0.7843703631631436,history_file_borda_product_movie_2_2
62,1.18307752183114,0.30435893069981274,0.03204059779130211,0.7437182262654763,history_file_borda_product_movie_2_3
63,1.0344554985283743,0.2592371871275328,0.03229456949918065,0.6468463428279535,history_file_borda_product_movie_2_4
64,0.9291308895429446,0.22773710199216754,0.0328736265605633,0.578433995767556,history_file_borda_product_movie_2_5
65,0.8539685242392546,0.21014245984448607,0.03340111043398806,0.5320554920418703,history_file_borda_product_movie_2_6
66,0.8048940672812629,0.1941086327260344,0.033240457589697556,0.49950135000364865,history_file_borda_product_movie_2_7
67,0.7693196468098562,0.18417617344911744,0.033291633236172104,0.4767479101294868,history_file_borda_product_movie_2_8
68,0.7421371409111917,0.17580452920143028,0.033444593636611286,0.458970835056311,history_file_borda_product_movie_2_9
69,0.7175695069446133,0.16757477722912764,0.03359277236273234,0.44257214208687046,history_file_borda_product_movie_2_10
70,1.245347960399893,0.3189738350644191,0.03092943076974399,0.782160897732156,history_file_borda_product_movie_3_1
71,1.2372601007029747,0.31656166638288213,0.0319815692674206,0.7769108835429284,history_file_borda_product_movie_3_2
72,1.1616720585731313,0.2917305181905897,0.03251586596174311,0.7267012883818604,history_file_borda_product_movie_3_3
73,1.0113473279657512,0.2554060956921505,0.03316026246754044,0.6333767118289508,history_file_borda_product_movie_3_4
74,0.9029821702220816,0.22915602474601285,0.03363901068766793,0.5660690974840472,history_file_borda_product_movie_3_5
75,0.8335968475590474,0.2091492139167944,0.03389431593770494,0.5213730307379209,history_file_borda_product_movie_3_6
76,0.7875629393592956,0.19481809410295706,0.03389613907777348,0.4911905167311263,history_file_borda_product_movie_3_7
77,0.7515628420617352,0.18218968159373405,0.033946522127572376,0.4668762618277346,history_file_borda_product_movie_3_8
78,0.7202451898518645,0.17112208411374086,0.034040034352327615,0.44568363698280267,history_file_borda_product_movie_3_9
79,0.6959207997859453,0.16260854759066917,0.03396078823527239,0.42926467368830723,history_file_borda_product_movie_3_10
80,1.2063073143440926,0.3064873148305806,0.03279591350851866,0.7563973145873366,history_file_borda_product_movie_4_1
81,1.1970032351438786,0.3036494693228901,0.03360220627819854,0.7503263522333844,history_file_borda_product_movie_4_2
82,1.0928340346865801,0.27456155286906186,0.0331804902217989,0.683697793777821,history_file_borda_product_movie_4_3
83,0.9445768772348033,0.22887224019524377,0.0335990047198345,0.5867245587150236,history_file_borda_product_movie_4_4
84,0.8352995548636617,0.20304784607525966,0.03389828341852203,0.5191737004694607,history_file_borda_product_movie_4_5
85,0.763056116367882,0.1814802202168114,0.03406354691660175,0.4722681682923467,history_file_borda_product_movie_4_6
86,0.7184816715720852,0.16870991543220387,0.03388277834139088,0.4435957935021445,history_file_borda_product_movie_4_7
87,0.6775558852861764,0.15778421022759523,0.03394254294386418,0.4176700477568858,history_file_borda_product_movie_4_8
88,0.6479409403809199,0.14983824280606162,0.03401050090607511,0.39888959159349074,history_file_borda_product_movie_4_9
89,0.6224003308117048,0.14316930586298882,0.03403907923422789,0.3827848183373468,history_file_borda_product_movie_4_10
90,1.2030235216851937,0.33756172313979227,0.033667384791992196,0.770292622412493,history_file_borda_product_movie_5_1
